id,case_id,status,ai_recommendation,reason,created_at
APP-1a83b61c,CASE-2706,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.437880
APP-ab4b8154,CASE-2707,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.437880
APP-d0c96c9c,CASE-2708,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.439895
APP-bd265a7d,CASE-2710,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T04:16:04.439895
APP-eeeef324,CASE-2711,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.439895
APP-acb6eb91,CASE-2712,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.439895
APP-4db017ab,CASE-2713,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.439895
APP-065f5681,CASE-2715,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.439895
APP-4dc676b1,CASE-2716,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.439895
APP-4a8c3689,CASE-2717,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T01:16:04.441908
APP-c492c370,CASE-2719,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.441908
APP-5af1b97f,CASE-2720,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.441908
APP-8428d807,CASE-2721,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T14:16:04.441908
APP-d6aa3c71,CASE-2722,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T02:16:04.441908
APP-8159768c,CASE-2723,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.441908
APP-b2575eae,CASE-2724,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.441908
APP-cf37d36b,CASE-2725,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.441908
APP-91616ead,CASE-2726,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.441908
APP-eb8a903a,CASE-2727,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T19:16:04.441908
APP-86a1e93a,CASE-2728,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.441908
APP-409a2337,CASE-2730,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T12:16:04.441908
APP-d1be2ebc,CASE-2731,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.445143
APP-8bf6ce57,CASE-2732,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T00:16:04.445143
APP-77ea282c,CASE-2733,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.445143
APP-43d4765b,CASE-2734,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.445143
APP-def6e2f1,CASE-2735,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T16:16:04.445143
APP-8273db51,CASE-2736,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.445143
APP-7303b0b2,CASE-2737,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T02:16:04.445143
APP-bf413c15,CASE-2738,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T15:16:04.446510
APP-1e129167,CASE-2739,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.446510
APP-bc810262,CASE-2740,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.446510
APP-f05411fe,CASE-2741,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.446510
APP-264ea795,CASE-2742,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.446510
APP-59e09cb5,CASE-2743,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.446510
APP-420c4e7a,CASE-2745,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T12:16:04.448526
APP-94e96aff,CASE-2746,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.448526
APP-9db847ce,CASE-2747,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.448526
APP-585eaaa9,CASE-2748,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.448526
APP-0b904eb3,CASE-2749,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.448526
APP-e2e8d896,CASE-2751,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T12:16:04.448526
APP-2f980ffc,CASE-2753,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T00:16:04.450075
APP-7bb65f9c,CASE-2755,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.450075
APP-828d9ae3,CASE-2756,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.450075
APP-c22de80f,CASE-2759,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.451717
APP-e83633ce,CASE-2761,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T02:16:04.452231
APP-1eddcab8,CASE-2762,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.452231
APP-3fd03a7d,CASE-2763,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.452773
APP-8acbd02d,CASE-2764,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.452773
APP-bf4217ed,CASE-2765,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.452773
APP-6202b257,CASE-2766,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.452773
APP-87554b89,CASE-2767,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.452773
APP-e4b0428a,CASE-2768,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T12:16:04.452773
APP-97767666,CASE-2769,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T16:16:04.452773
APP-07f7d60e,CASE-2770,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.452773
APP-f3e4037e,CASE-2771,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T01:16:04.452773
APP-9b2ea65f,CASE-2772,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.452773
APP-d7cb8510,CASE-2773,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.452773
APP-4a03a0fb,CASE-2774,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.452773
APP-850bb18e,CASE-2775,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T00:16:04.455294
APP-d04fad46,CASE-2776,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T02:16:04.455294
APP-c6c74088,CASE-2777,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.455294
APP-5c688349,CASE-2778,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.455294
APP-48583a50,CASE-2779,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T05:16:04.455294
APP-28b7543a,CASE-2780,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.455294
APP-0012c5f1,CASE-2781,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T05:16:04.455294
APP-754bc821,CASE-2782,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T10:16:04.455294
APP-9d43b68d,CASE-2783,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.455294
APP-fe071941,CASE-2784,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.455294
APP-e291a9f6,CASE-2785,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.455294
APP-420ee8a5,CASE-2787,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.455294
APP-355079cf,CASE-2788,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T15:16:04.455294
APP-4402f615,CASE-2789,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.455294
APP-6f9f66ba,CASE-2790,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.455294
APP-95fdfddc,CASE-2791,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T09:16:04.455294
APP-63cc6443,CASE-2792,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T22:16:04.455294
APP-f0daa4b8,CASE-2793,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.455294
APP-0024c22a,CASE-2794,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.455294
APP-07b99729,CASE-2795,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.455294
APP-2abdcdd4,CASE-2796,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.455294
APP-19ff715c,CASE-2797,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.455294
APP-c9de1e8c,CASE-2798,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.455294
APP-383bffc8,CASE-2800,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T16:16:04.455294
APP-94b559ea,CASE-2801,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T19:16:04.455294
APP-30759772,CASE-2803,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T07:16:04.455294
APP-0e7486a0,CASE-2804,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.455294
APP-56d51cc1,CASE-2805,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T21:16:04.455294
APP-cf847efe,CASE-2807,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.455294
APP-cde08378,CASE-2808,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T04:16:04.455294
APP-fc09e8cc,CASE-2809,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T21:16:04.455294
APP-55de359f,CASE-2811,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.455294
APP-8b6dce87,CASE-2812,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.455294
APP-d8a60e1b,CASE-2813,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.455294
APP-0341c36b,CASE-2814,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T13:16:04.455294
APP-dcb71dd0,CASE-2815,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T22:16:04.455294
APP-c4c8b11c,CASE-2816,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T19:16:04.455294
APP-6c0513b2,CASE-2817,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T17:16:04.455294
APP-fcc2fcab,CASE-2818,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T06:16:04.455294
APP-b166aece,CASE-2819,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.455294
APP-a507d7bf,CASE-2820,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T01:16:04.455294
APP-906c143d,CASE-2821,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.455294
APP-943d314e,CASE-2822,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.455294
APP-ad92b4a0,CASE-2824,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T11:16:04.455294
APP-d36e16e0,CASE-2825,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T03:16:04.455294
APP-c2ebeb58,CASE-2827,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T14:16:04.455294
APP-e5ed8863,CASE-2828,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.455294
APP-85d21a86,CASE-2829,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T22:16:04.455294
APP-e0ac0a20,CASE-2830,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.455294
APP-a7bd49bc,CASE-2831,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T00:16:04.455294
APP-508c3c94,CASE-2832,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-26T18:16:04.455294
APP-1400d5e5,CASE-2833,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.455294
APP-19241b53,CASE-2835,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.455294
APP-0363ca2a,CASE-2836,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T07:16:04.455294
APP-224d0167,CASE-2839,PENDING,Recommend RETRY delay 30m. Amount ₹681.23 exceeds threshold.,Policy requires human sign-off for high value or medium risk cases.,2026-08-27T03:16:04.455294
APP-e955edf4,CASE-2840,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T10:16:04.455294
APP-7845eec8,CASE-2841,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.455294
APP-e9af3ab7,CASE-2842,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.455294
APP-0290272c,CASE-2843,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.455294
APP-bb9f477d,CASE-2844,PENDING,"Recommend RETRY delay 30m. Amount ₹8,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T20:16:04.455294
APP-040d6965,CASE-2846,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T19:16:04.465304
APP-673ba6ec,CASE-2847,PENDING,"Recommend RETRY delay 30m. Amount ₹1,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.465304
APP-728f9c5e,CASE-2848,PENDING,"Recommend RETRY delay 30m. Amount ₹4,681.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T20:16:04.465304
APP-84db40b8,CASE-2849,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T14:16:04.465304
APP-eb6a7233,CASE-2850,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T16:16:04.465304
APP-8705e1ac,CASE-2851,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T09:16:04.465304
APP-ad1ed4a4,CASE-2852,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.465304
APP-473fa983,CASE-2853,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T01:16:04.465304
APP-3bed798e,CASE-2854,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T17:16:04.465304
APP-560019ed,CASE-2855,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.465304
APP-dcb036fc,CASE-2856,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T18:16:04.465304
APP-95ceb655,CASE-2857,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.465304
APP-2f095cab,CASE-2858,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T01:16:04.465304
APP-691e7208,CASE-2859,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T04:16:04.465304
APP-0cd4bb19,CASE-2860,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T13:16:04.465304
APP-f962de9f,CASE-2861,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T15:16:04.465304
APP-fc2505bf,CASE-2862,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T16:16:04.465304
APP-8daeb590,CASE-2863,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.465304
APP-c7def132,CASE-2864,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T11:16:04.465304
APP-04fed8c9,CASE-2865,PENDING,"Recommend ESCALATE delay 30m. Amount ₹11,682.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T10:16:04.465304
APP-2d4b3103,CASE-2866,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T08:16:04.465304
APP-a4b52ad3,CASE-2867,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T22:16:04.465304
APP-ea554ac9,CASE-2868,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T14:16:04.465304
APP-f0c2f2d3,CASE-2869,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T14:16:04.465304
APP-de7909ff,CASE-2870,PENDING,"Recommend ESCALATE delay 30m. Amount ₹6,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T00:16:04.465304
APP-dfc27a65,CASE-2871,PENDING,"Recommend ESCALATE delay 30m. Amount ₹3,182.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-27T23:16:04.465304
APP-405e4d2e,CASE-2872,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-28T06:16:04.465304
APP-f87b9be2,CASE-2873,PENDING,"Recommend ESCALATE delay 30m. Amount ₹4,482.23 exceeds threshold.",Policy requires human sign-off for high value or medium risk cases.,2026-08-26T23:16:04.465304
